MedInc,Latitude,Longitude
3.8565,37.65,-122.42
4.1033,37.64,-122.43
4.207,37.64,-122.43
6.2498,37.64,-122.45
5.3922,37.64,-122.46
4.8096,37.65,-122.46
4.5938,37.64,-122.46
4.6452,37.65,-122.47
5.4694,37.66,-122.53
4.0556,37.65,-122.53
4.2593,37.65,-122.48
5.155,37.63,-122.49
3.525,37.63,-122.49
3.2446,37.63,-122.49
2.9087,37.63,-122.53
12.5,37.64,-122.48
5.4364,37.61,-122.47
4.4286,37.62,-122.54
5.1282,37.59,-122.49
4.3542,37.59,-122.5
4.25,37.6,-122.5
4.1827,37.59,-122.55
2.2375,37.58,-122.51
4.0795,37.6,-122.49
5.3991,37.59,-122.48
4.5556,37.57,-122.48
5.7653,37.59,-122.46
5.0479,37.63,-122.46
6.7206,37.62,-122.45
5.747999999999999,37.63,-122.45
4.7625,37.63,-122.44
4.9732,37.63,-122.43
4.1692,37.61,-122.43
4.25,37.62,-122.41
3.8214,37.61,-122.41
4.7,37.61,-122.42
6.3443,37.62,-122.42
4.4643,37.62,-122.42
4.1513,37.61,-122.42
3.43,37.63,-122.42
4.8295,37.62,-122.42
4.8,37.62,-122.42
4.4091,37.62,-122.42
3.2216,37.62,-122.41
3.1058,37.62,-122.4
2.639,37.63,-122.41
2.225,37.64,-122.42
3.5214,37.63,-122.43
2.375,37.63,-122.42
4.2262,37.63,-122.41
3.0,37.63,-122.41
4.0238,37.62,-122.4
4.4464,37.64,-122.41
3.1628,37.61,-122.4
3.3632,37.6,-122.38
2.56,37.6,-122.39
5.7398,37.61,-122.41
4.7381,37.61,-122.41
4.1364,37.6,-122.41
5.8783,37.6,-122.42
6.3719,37.6,-122.41
6.2946,37.59,-122.41
5.6493,37.59,-122.41
3.5817,37.6,-122.4
6.221,37.6,-122.4
4.652,37.6,-122.39
4.375,37.6,-122.39
6.1323,37.59,-122.39
6.2306,37.59,-122.4
3.0744,37.59,-122.38
4.6628,37.59,-122.38
7.8997,37.58,-122.39
6.358,37.58,-122.4
6.0374,37.59,-122.39
6.4865,37.57,-122.39
5.048,37.6,-122.37
3.4412,37.59,-122.37
5.7837,37.59,-122.38
5.7245,37.59,-122.37
4.4,37.58,-122.37
8.4704,37.58,-122.38
6.471,37.58,-122.38
5.0756,37.58,-122.36
4.0987,37.58,-122.36
4.7404,37.58,-122.37
4.5486,37.58,-122.37
5.6206,37.59,-122.34
4.7917,37.58,-122.33
3.8413,37.58,-122.34
4.0855,37.58,-122.35
3.5125,37.59,-122.36
3.3469,37.58,-122.35
2.8393,37.58,-122.35
4.2407,37.57,-122.34
4.97,37.57,-122.35
12.4291,37.58,-122.37
10.7339,37.57,-122.36
15.0001,37.56,-122.36
11.6833,37.56,-122.37
12.6417,37.56,-122.34
13.3913,37.55,-122.34
10.1675,37.54,-122.36
14.4219,37.56,-122.35
7.0422,37.57,-122.34
8.2598,37.57,-122.34
10.4286,37.57,-122.35
3.9728,37.57,-122.34
3.1111,37.57,-122.33
3.4333,37.57,-122.33
3.4836,37.58,-122.33
3.38,37.58,-122.33
3.6811,37.6,-122.31
3.9696,37.58,-122.31
4.1875,37.57,-122.31
2.7474,37.58,-122.33
3.2891,37.57,-122.32
3.2285,37.57,-122.32
2.9934,37.57,-122.32
3.7422,37.57,-122.31
2.8571,37.56,-122.32
3.625,37.57,-122.33
3.8317,37.56,-122.32
3.4902,37.56,-122.33
5.549,37.56,-122.32
3.162,37.56,-122.32
10.0743,37.56,-122.33
4.6406,37.55,-122.32
9.3694,37.55,-122.33
6.9533,37.55,-122.34
3.9688,37.56,-122.31
3.25,37.55,-122.31
4.8068,37.55,-122.32
4.4583,37.55,-122.32
6.1349,37.55,-122.33
5.0774,37.54,-122.32
7.3081,37.53,-122.34
6.7042,37.53,-122.33
7.7743,37.53,-122.35
6.6959,37.52,-122.34
4.0417,37.53,-122.33
6.3892,37.52,-122.32
5.4351,37.53,-122.3
6.0,37.53,-122.3
5.3261,37.53,-122.3
6.8336,37.52,-122.31
5.9539,37.53,-122.31
2.9405,37.54,-122.3
4.5116,37.53,-122.3
5.012,37.53,-122.29
5.539,37.54,-122.31
4.75,37.54,-122.31
4.6125,37.53,-122.31
5.779,37.53,-122.32
3.9722,37.55,-122.31
4.163,37.54,-122.31
4.0726,37.54,-122.31
3.1842,37.54,-122.31
3.9833,37.55,-122.3
2.6159,37.55,-122.31
4.2955,37.56,-122.31
4.7917,37.56,-122.31
4.9013,37.56,-122.31
3.32,37.56,-122.31
4.0,37.57,-122.31
4.6371,37.57,-122.31
5.033,37.57,-122.3
4.7344,37.56,-122.3
4.7917,37.57,-122.3
5.3683,37.56,-122.29
5.5381,37.56,-122.3
5.8221,37.56,-122.29
5.5184,37.56,-122.3
5.0353,37.56,-122.29
5.9572,37.55,-122.26
4.7045,37.55,-122.26
6.7474,37.55,-122.27
7.2477,37.54,-122.26
8.1221,37.55,-122.27
6.1228,37.55,-122.28
4.9434,37.56,-122.27
5.6936,37.56,-122.27
5.3247,37.54,-122.26
9.1415,37.54,-122.26
6.9635,37.54,-122.26
6.035,37.54,-122.27
7.3644,37.54,-122.27
8.9083,37.54,-122.27
5.6683,37.56,-122.26
6.5948,37.57,-122.26
5.6396,37.56,-122.25
4.39,37.55,-122.29
3.9699,37.54,-122.28
4.9091,37.54,-122.29
5.1701,37.54,-122.28
5.0081,37.54,-122.29
4.9464,37.54,-122.29
3.0278,37.53,-122.29
4.8047,37.53,-122.28
5.1207,37.53,-122.28
3.5,37.53,-122.27
3.5445,37.53,-122.28
5.3506,37.52,-122.29
4.0801,37.52,-122.28
4.0313,37.52,-122.28
5.4719,37.52,-122.28
6.8787,37.52,-122.29
5.5902,37.52,-122.3
5.4322,37.51,-122.3
8.1039,37.52,-122.3
7.7364,37.52,-122.31
8.4693,37.52,-122.32
4.3939,37.5,-122.31
3.7,37.52,-122.27
5.8964,37.51,-122.27
6.1004,37.51,-122.29
3.0833,37.52,-122.26
5.3264,37.51,-122.26
4.8382,37.51,-122.25
4.7708,37.5,-122.25
4.5075,37.51,-122.27
2.7075,37.51,-122.26
3.6111,37.5,-122.26
3.7045,37.5,-122.26
4.95,37.5,-122.25
4.224,37.49,-122.25
4.6366,37.49,-122.25
6.142,37.49,-122.25
5.6271,37.5,-122.26
6.1064,37.51,-122.28
7.4787,37.5,-122.28
6.5475,37.49,-122.28
6.912000000000001,37.49,-122.28
8.5184,37.48,-122.27
5.6038,37.48,-122.26
7.4678,37.48,-122.29
6.7058,37.47,-122.27
7.0001,37.46,-122.26
6.8879,37.47,-122.28
5.1071,37.47,-122.24
5.0863,37.48,-122.25
6.1244,37.47,-122.24
5.4688,37.47,-122.25
5.9062,37.47,-122.25
7.1621,37.48,-122.25
4.8966,37.48,-122.24
3.5322,37.48,-122.24
6.2154,37.48,-122.24
3.7463,37.49,-122.24
3.8684,37.49,-122.24
2.8482,37.48,-122.21
2.3333,37.49,-122.23
2.2746,37.49,-122.21
2.8058,37.48,-122.22
2.56,37.48,-122.22
2.5833,37.49,-122.24
6.7413,37.55,-122.24
7.6864,37.53,-122.25
6.2007,37.53,-122.26
4.3594,37.52,-122.25
2.7399,37.52,-122.21
4.1776,37.48,-122.19
2.9286,37.48,-122.21
3.0147,37.48,-122.21
1.9844,37.48,-122.2
5.1654,37.48,-122.2
3.4427,37.48,-122.2
4.2708,37.48,-122.19
4.5568,37.48,-122.19
4.8068,37.47,-122.19
4.2083,37.47,-122.2
3.1989,37.47,-122.2
2.8258,37.47,-122.2
2.92,37.47,-122.21
3.0472,37.47,-122.21
3.2708,37.47,-122.21
3.3268,37.47,-122.22
2.5,37.47,-122.22
3.1864,37.47,-122.22
3.3015,37.48,-122.23
3.623,37.47,-122.23
2.7969,37.48,-122.23
4.5556,37.47,-122.24
3.929,37.47,-122.24
4.2232,37.46,-122.23
4.4167,37.46,-122.23
7.1088,37.46,-122.25
6.1043,37.46,-122.24
5.9285,37.45,-122.26
5.6629,37.46,-122.23
4.3214,37.46,-122.22
5.0457,37.45,-122.23
7.7932,37.45,-122.23
6.0255,37.46,-122.22
9.8892,37.46,-122.2
15.0001,37.44,-122.2
15.0001,37.44,-122.22
10.8758,37.46,-122.21
15.0001,37.46,-122.21
15.0001,37.46,-122.18
9.9025,37.47,-122.2
13.367,37.47,-122.18
5.397,37.47,-122.16
5.9629,37.48,-122.17
2.6506,37.47,-122.16
2.3769,37.48,-122.16
15.0001,37.5,-122.14
4.0039,37.48,-122.14
3.7917,37.47,-122.14
3.8194,37.48,-122.12
5.0893,37.47,-122.13
2.5294,37.46,-122.13
3.7312,37.46,-122.13
2.0096,37.45,-122.12
3.2642,37.46,-122.13
4.9830000000000005,37.47,-122.13
2.8868,37.47,-122.14
2.7993,37.47,-122.15
3.0521,37.47,-122.15
3.6712,37.46,-122.15
2.4375,37.46,-122.14
5.6407,37.47,-122.15
5.6234,37.46,-122.15
6.227,37.46,-122.16
7.6129,37.45,-122.16
4.2667,37.46,-122.16
9.459,37.46,-122.17
4.1985,37.46,-122.19
4.4531,37.45,-122.17
5.1995,37.45,-122.17
4.4688,37.45,-122.18
4.0,37.45,-122.18
5.1032,37.45,-122.19
8.2436,37.44,-122.18
9.3198,37.44,-122.19
8.9955,37.44,-122.19
7.3681,37.43,-122.2
4.6908,37.44,-122.21
5.2421,37.43,-122.2
6.6136,37.43,-122.19
5.2391,37.43,-122.2
8.6963,37.43,-122.21
5.7211,37.43,-122.21
7.4542,37.42,-122.23
8.4375,37.42,-122.19
9.7796,37.43,-122.21
11.9666,37.42,-122.21
8.2782,37.4,-122.2
10.0481,37.4,-122.2
11.3176,37.38,-122.21
13.2986,37.35,-122.2
8.2883,37.37,-122.21
5.1831,37.37,-122.22
8.7382,37.36,-122.22
15.0001,37.4,-122.22
10.2811,37.45,-122.25
6.3824,37.45,-122.27
7.652,37.43,-122.24
15.0001,37.43,-122.27
10.6514,37.39,-122.25
7.8633,37.38,-122.26
10.6868,37.41,-122.29
5.6286,37.51,-122.46
4.875,37.5,-122.47
3.1937,37.5,-122.47
4.7578,37.51,-122.48
6.7606,37.51,-122.47
5.9919,37.52,-122.44
6.1896,37.5,-122.53
6.3256,37.54,-122.49
7.2929,37.53,-122.51
8.2364,37.51,-122.5
4.5625,37.5,-122.49
4.8405,37.43,-122.43
7.439,37.46,-122.34
7.7773,37.34,-122.38
6.2263,37.39,-122.33
5.3951,37.32,-122.27
5.1002,37.24,-122.27
3.3047,37.18,-122.38
2.4717,34.44,-119.77
4.2109,34.45,-119.78
5.8635,34.45,-119.79
4.1375,34.45,-119.75
1.8432,34.44,-119.75
2.4701,34.44,-119.76
5.5073,34.45,-119.75
7.9248,34.48,-119.78
5.9522,34.5,-119.75
6.4744,34.45,-119.78
3.1364,34.44,-119.73
4.5278,34.43,-119.73
3.4047,34.44,-119.74
2.5139,34.43,-119.72
2.5694,34.43,-119.72
3.6719,34.43,-119.72
2.6014,34.43,-119.72
2.3454,34.43,-119.72
2.1974,34.43,-119.71
3.1563,34.42,-119.71
2.6429,34.43,-119.71
6.3997,34.44,-119.72
4.1316,34.44,-119.71
5.1545,34.43,-119.7
3.5213,34.43,-119.71
2.6875,34.43,-119.7
2.125,34.43,-119.7
7.7261,34.47,-119.7
5.8411,34.47,-119.72
5.5922,34.45,-119.71
5.3184,34.44,-119.71
4.7,34.44,-119.72
3.8819,34.44,-119.72
4.8021,34.44,-119.73
6.7449,34.45,-119.73
2.8,34.44,-119.74
6.0597,34.45,-119.74
6.8406,34.44,-119.69
4.149,34.43,-119.69
2.6205,34.43,-119.7
2.875,34.43,-119.69
5.8311,34.43,-119.69
8.7394,34.44,-119.68
4.9757,34.47,-119.67
6.5631,34.44,-119.66
3.8456,34.43,-119.66
5.2888,34.44,-119.67
2.5104,34.43,-119.69
2.9896,34.43,-119.68
3.5208,34.43,-119.68
3.1625,34.38,-119.67
2.707,34.42,-119.68
2.3681,34.43,-119.67
2.0643,34.42,-119.67
2.5947,34.42,-119.67
2.375,34.43,-119.7
1.4722,34.42,-119.7
3.1667,34.42,-119.7
1.2762,34.42,-119.69
2.5978,34.42,-119.69
1.4851,34.42,-119.71
2.925,34.42,-119.71
2.16,34.42,-119.71
2.2097,34.42,-119.71
2.675,34.42,-119.7
2.2069,34.41,-119.7
3.5905,34.42,-119.72
2.6019,34.42,-119.72
2.6983,34.42,-119.72
4.0125,34.42,-119.72
4.1062,34.42,-119.71
2.5506,34.42,-119.71
2.6538,34.41,-119.71
4.375,34.35,-119.73
4.1842,34.36,-119.71
4.7411,34.36,-119.7
4.2283,34.4,-119.71
3.0938,34.4,-119.7
4.3214,34.41,-119.72
4.0451,34.4,-119.71
3.6823,34.41,-119.71
2.6607,34.41,-119.7
2.8042,34.41,-119.7
2.25,34.38,-119.69
2.6103,34.41,-119.69
3.3776,34.43,-119.75
5.0434,34.43,-119.74
6.8927,34.4,-119.75
2.303,34.43,-119.73
5.3279,34.42,-119.73
5.4127,34.42,-119.73
4.9044,34.41,-119.72
5.5959,34.41,-119.74
4.4375,34.41,-119.73
3.2895,34.41,-119.72
5.0,34.35,-119.74
5.345,34.38,-119.74
8.5608,34.42,-119.63
5.622999999999999,34.43,-119.64
6.0069,34.4,-119.63
4.625,34.43,-119.64
5.3963,34.45,-119.61
9.4522,34.44,-119.63
9.0267,34.43,-119.61
3.9659,34.41,-119.53
4.806,34.41,-119.52
5.2039,34.4,-119.51
2.0625,34.4,-119.51
2.6397,34.39,-119.52
3.233,34.39,-119.51
3.2125,34.4,-119.52
2.7864,34.38,-119.53
3.1389,34.4,-119.53
6.091,34.46,-119.51
2.7275,34.38,-119.55
5.759,34.38,-119.57
4.2059,34.43,-119.59
3.6969,34.39,-119.59
11.7794,34.35,-119.5
3.9224,34.39,-119.49
2.4583,34.77,-119.72
3.7958,34.75,-120.18
3.2569,34.72,-120.27
3.1912,34.62,-120.18
4.4519,34.63,-120.2
3.8582,34.61,-120.2
5.5221,34.63,-120.13
5.5106,34.6,-120.12
2.9479,34.6,-120.14
3.0185,34.61,-120.16
2.5743,34.59,-120.14
4.2026,34.59,-120.14
6.6054,34.72,-120.04
5.3154,34.66,-120.11
4.2222,34.64,-120.08
4.6554,34.62,-120.08
5.5194,34.62,-120.09
6.2094,34.62,-120.11
2.8906,34.61,-120.09
5.1909,34.59,-120.08
3.9375,34.54,-120.01
5.299,34.91,-120.44
2.56,34.91,-120.45
3.0559,34.9,-120.48
5.7306,34.88,-120.45
6.7694,34.88,-120.44
7.5696,34.87,-120.45
5.038,34.87,-120.44
2.2791,34.86,-120.45
2.0508,34.86,-120.4
4.8185,34.85,-120.4
4.375,34.86,-120.41
4.3125,34.86,-120.43
3.8203,34.86,-120.43
4.7813,34.9,-120.37
3.9375,34.87,-120.33
3.2135,34.91,-120.42
3.5391,34.9,-120.43
4.1058,34.9,-120.43
3.5288,34.88,-120.41
5.0099,34.89,-120.42
5.0286,34.89,-120.43
4.6694,34.89,-120.43
5.0113,34.88,-120.43
4.8359,34.87,-120.42
4.6648,34.87,-120.43
3.9871,34.87,-120.43
5.0639,34.88,-120.41
4.9766,34.87,-120.4
5.062,34.87,-120.41
4.9028,34.87,-120.41
1.7431,34.95,-120.42
3.1078,34.95,-120.42
2.3506,34.95,-120.43
3.6815,34.95,-120.43
2.7188,34.94,-120.42
2.8649,34.93,-120.43
3.285,34.93,-120.43
3.6639,34.98,-120.43
4.0125,34.97,-120.43
4.4342,34.96,-120.42
4.8155,34.96,-120.43
2.0673,34.96,-120.43
3.6212,34.96,-120.42
2.212,34.96,-120.42
1.0349,34.96,-120.43
4.125,34.97,-120.42
4.2125,34.96,-120.41
4.5066,34.96,-120.42
4.0431,34.96,-120.38
4.65,34.96,-120.41
4.5536,34.96,-120.41
5.0206,34.95,-120.4
3.0723,34.98,-120.47
1.7941,34.97,-120.44
3.7589,34.97,-120.44
3.0368,34.97,-120.45
3.7679,34.97,-120.45
2.6531,34.96,-120.44
3.4722,34.96,-120.44
4.0603,34.96,-120.45
2.5556,34.96,-120.45
1.899,34.96,-120.44
2.9167,34.96,-120.44
2.875,34.96,-120.45
1.8625,34.95,-120.45
3.1576,34.94,-120.44
1.8633,34.94,-120.47
2.0995,34.93,-120.44
2.1509,34.93,-120.44
2.2743,34.95,-120.44
2.375,34.95,-120.45
1.6875,34.94,-120.44
2.2538,34.95,-120.45
3.6422,34.94,-120.45
2.4091,34.94,-120.45
1.8185,34.97,-120.54
2.5809,34.96,-120.57
2.1776,34.96,-120.57
2.4318,34.97,-120.64
2.1094,34.91,-120.6
2.7377,34.7,-120.59
4.3162,34.7,-120.48
2.0161,34.64,-120.46
1.6488,34.65,-120.46
1.9444,34.64,-120.46
3.071,34.64,-120.47
2.4583,34.65,-120.47
0.8106,34.64,-120.46
4.6023,34.64,-120.44
3.8512,34.64,-120.45
3.0352,34.64,-120.45
2.0865,34.64,-120.45
2.0819,34.65,-120.46
2.5966,34.65,-120.46
2.3333,34.65,-120.47
4.2875,34.65,-120.47
3.3203,34.65,-120.45
1.975,34.65,-120.44
1.9257,34.65,-120.45
3.1442,34.65,-120.45
2.0,34.65,-120.45
2.9271,34.63,-120.46
2.3804,34.64,-120.46
3.4063,34.64,-120.47
3.2167,34.64,-120.45
3.7778,34.64,-120.45
4.5486,34.63,-120.45
4.5417,34.66,-120.44
4.7875,34.66,-120.45
3.0081,34.66,-120.46
4.9237,34.66,-120.47
2.5667,34.52,-120.39
4.1563,34.66,-120.48
4.4628,34.65,-120.48
4.9286,34.63,-120.45
3.7917,34.63,-120.47
5.3765,34.74,-120.46
6.4678,34.71,-120.45
4.9292,34.71,-120.46
4.4595,34.7,-120.47
5.6177,34.71,-120.47
4.7946,34.69,-120.37
3.87,34.7,-120.43
3.6023,34.69,-120.43
6.2685,34.68,-120.44
1.179,34.42,-119.86
2.2647,34.4,-119.88
2.1652,34.4,-119.85
3.3026,34.43,-119.88
4.4777,34.43,-119.88
3.75,34.43,-119.88
3.6304,34.42,-119.88
6.0992,34.4,-119.91
5.4197,34.45,-119.83
4.2404,34.44,-119.84
6.3654,34.45,-119.84
6.0256,34.44,-119.85
7.4734,34.47,-119.81
7.1687,34.46,-119.81
6.2987,34.48,-119.85
5.5954,34.44,-119.88
5.5184,34.44,-119.89
5.0767,34.44,-119.89
6.0321,34.44,-119.92
3.8056,34.47,-120.05
1.5071,34.38,-119.86
1.24,34.41,-119.86
2.1471,34.38,-119.86
6.5173,34.45,-119.81
4.6806,34.44,-119.81
6.7247,34.45,-119.82
3.0875,34.44,-119.83
4.875,34.44,-119.82
3.2115,34.44,-119.81
3.0773,34.43,-119.82
3.6034,34.44,-119.82
2.7689,34.44,-119.82
2.1389,34.44,-119.83
2.1417,34.43,-119.83
5.1271,34.43,-119.77
9.7821,34.43,-119.77
9.6885,34.4,-119.79
5.0294,34.44,-119.8
4.6957,34.43,-119.8
5.6604,34.43,-119.8
4.1797,34.44,-119.79
4.835,34.44,-119.78
5.1615,34.43,-119.79
2.7333,37.36,-121.9
2.8971,37.36,-121.89
3.7396,37.36,-121.88
3.2083,37.35,-121.89
2.9545,37.36,-121.9
2.7411,37.35,-121.9
3.25,37.35,-121.9
3.5966,37.34,-121.9
2.619,37.34,-121.9
3.0139,37.34,-121.92
3.6389,37.34,-121.92
4.4,37.34,-121.92
5.5259,37.33,-121.92
4.7768,37.33,-121.92
3.575,37.33,-121.93
5.4273,37.33,-121.93
4.3,37.33,-121.94
2.8042,37.34,-121.91
2.9853,37.33,-121.91
4.8854,37.33,-121.91
5.2831,37.33,-121.92
4.05,37.33,-121.9
2.894,37.33,-121.91
0.7068,37.33,-121.89
4.226,37.33,-121.9
2.5,37.33,-121.9
1.2887,37.34,-121.88
2.8798,37.33,-121.89
2.0972,37.33,-121.88
2.5673,37.35,-121.89
2.1714,37.34,-121.89
0.8894,37.34,-121.89
1.6708,37.34,-121.89
2.1442,37.34,-121.88
4.2149,37.36,-121.88
3.5781,37.35,-121.88
3.2599,37.35,-121.89
2.925,37.35,-121.89
2.0549,37.35,-121.89
4.2381,37.35,-121.88
3.2793,37.35,-121.87
2.4196,37.34,-121.88
2.8167,37.35,-121.88
2.6667,37.34,-121.87
6.6345,37.34,-121.87
2.4306,37.34,-121.87
2.6312,37.34,-121.88
2.9222,37.35,-121.87
2.4968,37.35,-121.86
2.3277,37.35,-121.87
2.5947,37.34,-121.86
3.0089,37.34,-121.86
2.375,37.33,-121.88
1.473,37.33,-121.88
3.0156,37.33,-121.87
2.8594,37.33,-121.88
2.2583,37.33,-121.89
2.8864,37.32,-121.89
2.6607,37.32,-121.88
2.7546,37.32,-121.88
2.1149,37.32,-121.89
3.2317,37.32,-121.89
4.3882,37.31,-121.89
5.8186,37.31,-121.9
3.7738,37.32,-121.9
3.0096,37.32,-121.91
2.5804,37.31,-121.91
2.5833,37.32,-121.93
2.1902,37.33,-121.94
4.8519,37.32,-121.94
3.0,37.32,-121.93
3.5256,37.32,-121.92
2.4207,37.32,-121.92
2.3633,37.32,-121.92
4.2614,37.32,-121.93
5.2642,37.31,-121.94
4.0474,37.31,-121.94
4.7275,37.3,-121.94
2.7153,37.3,-121.93
2.8981,37.31,-121.93
5.2769,37.31,-121.92
3.1107,37.31,-121.92
5.0477,37.3,-121.93
2.6573,37.31,-121.93
4.0524,37.31,-121.92
4.0653,37.3,-121.93
4.2762,37.3,-121.92
3.6053,37.3,-121.92
3.6429,37.31,-121.91
4.7287,37.31,-121.91
4.537,37.3,-121.9
4.4375,37.3,-121.91
3.6563,37.3,-121.91
3.625,37.3,-121.91
3.3682,37.31,-121.89
4.5795,37.31,-121.88
5.8415,37.3,-121.89
4.2414,37.3,-121.89
3.7455,37.31,-121.89
5.0360000000000005,37.3,-121.9
5.6437,37.3,-121.9
4.325,37.3,-121.88
4.1406,37.29,-121.88
5.3955,37.3,-121.89
5.0662,37.3,-121.89
2.7042,37.29,-121.89
7.8575,37.29,-121.9
6.6331,37.29,-121.9
5.1765,37.29,-121.92
5.6266,37.29,-121.91
7.6659,37.29,-121.92
5.3077,37.29,-121.91
3.9625,37.29,-121.93
6.5858,37.29,-121.92
5.6494,37.28,-121.93
4.1674,37.28,-121.93
3.6294,37.28,-121.94
5.0822,37.28,-121.94
5.1104,37.27,-121.93
3.662,37.27,-121.94
3.9265,37.27,-121.94
4.9236,37.26,-121.94
4.6758,37.26,-121.94
5.2,37.26,-121.95
5.5121,37.26,-121.95
5.2894,37.25,-121.94
2.8125,37.26,-121.93
4.5208,37.26,-121.92
4.9662,37.25,-121.92
4.9205,37.25,-121.91
4.5833,37.28,-121.92
4.5625,37.27,-121.92
6.0196,37.27,-121.93
4.1033,37.27,-121.93
7.9819,37.28,-121.92
5.6358,37.27,-121.92
5.0062,37.27,-121.91
6.4285,37.28,-121.91
5.6427,37.28,-121.9
5.0714,37.27,-121.9
5.7385,37.25,-121.9
4.6845,37.25,-121.9
5.4609,37.27,-121.9
6.8088,37.26,-121.9
5.1461,37.26,-121.91
5.4675,37.26,-121.91
3.5625,37.26,-121.91
6.0791,37.25,-121.89
5.5,37.26,-121.89
3.8893,37.26,-121.88
3.8047,37.26,-121.88
3.8936,37.26,-121.88
2.8636,37.25,-121.88
5.2887,37.25,-121.89
4.7069,37.25,-121.89
4.2614,37.29,-121.89
6.0936,37.28,-121.89
5.3922,37.28,-121.9
4.1554,37.28,-121.88
4.1645,37.28,-121.89
5.8178,37.27,-121.88
5.6895,37.27,-121.88
5.8479,37.26,-121.89
5.2088,37.27,-121.89
2.6818,37.32,-121.87
2.7031,37.32,-121.87
2.6386,37.32,-121.88
3.2806,37.32,-121.88
2.2259,37.31,-121.86
2.3293,37.3,-121.87
3.6802,37.31,-121.87
2.7411,37.3,-121.87
2.6763,37.3,-121.88
4.3621,37.32,-121.86
2.6,37.33,-121.85
3.6953,37.32,-121.84
2.8024,37.33,-121.85
4.5208,37.33,-121.85
4.3419,37.32,-121.84
5.3363,37.32,-121.84
2.3715,37.29,-121.87
3.9688,37.28,-121.87
4.1444,37.29,-121.86
2.3971,37.28,-121.85
3.1964,37.3,-121.83
2.7768,37.3,-121.85
4.775,37.29,-121.84
4.3851,37.29,-121.84
3.925,37.28,-121.84
5.6058,37.31,-121.83
4.5,37.3,-121.83
6.2907,37.29,-121.81
5.7078,37.28,-121.81
5.0709,37.28,-121.82
4.5943,37.29,-121.83
3.3833,37.29,-121.83
3.9009,37.28,-121.83
3.1042,37.28,-121.83
4.2361,37.28,-121.82
4.2589,37.29,-121.83
5.0225,37.29,-121.82
2.5652,37.32,-121.83
3.7102,37.31,-121.82
5.5145,37.31,-121.82
3.1382,37.31,-121.81
4.4792,37.31,-121.81
4.1165,37.32,-121.81
3.135,37.32,-121.82
4.3782,37.33,-121.82
4.825,37.32,-121.83
7.2982,37.33,-121.81
5.2088,37.34,-121.8
5.8068,37.34,-121.8
4.9318,37.34,-121.79
5.614,37.35,-121.8
7.375,37.34,-121.78
8.1871,37.35,-121.75
7.2707,37.33,-121.77
7.5443,37.33,-121.77
7.0671,37.34,-121.78
6.6813,37.33,-121.79
5.6345,37.33,-121.79
6.6633,37.33,-121.79
6.68,37.33,-121.78
5.6817,37.32,-121.8
4.8092,37.32,-121.8
4.7027,37.32,-121.8
5.5336,37.32,-121.79
6.2742,37.32,-121.79
5.6306,37.33,-121.76
4.9769,37.3,-121.81
5.7843,37.31,-121.81
4.5045,37.31,-121.8
4.8173,37.3,-121.8
5.5248,37.3,-121.81
5.0543,37.31,-121.8
5.1149,37.31,-121.79
6.4664,37.31,-121.78
5.9399,37.3,-121.79
4.9097,37.28,-121.76
6.7159,37.3,-121.74
6.234,37.31,-121.78
6.6455,37.31,-121.77
7.1267,37.29,-121.76
6.1463,37.3,-121.76
2.5052,37.3,-121.75
5.6411,37.29,-121.74
4.3365,37.29,-121.75
4.0929,37.34,-121.84
4.1146,37.33,-121.84
3.6765,37.33,-121.84
3.2052,37.32,-121.83
3.4509,37.35,-121.82
4.8424,37.34,-121.82
4.4671,37.35,-121.81
4.375,37.35,-121.81
5.2297,37.35,-121.8
5.1017,37.35,-121.8
4.25,37.34,-121.84
4.6333,37.33,-121.83
4.2098,37.34,-121.83
4.087,37.34,-121.83
3.5625,37.36,-121.87
2.5551,37.35,-121.86
2.8,37.35,-121.86
2.5769,37.34,-121.85
2.2031,37.35,-121.84
2.7562,37.35,-121.85
2.6894,37.35,-121.84
3.3306,37.37,-121.86
2.3199,37.37,-121.84
3.0466,37.36,-121.85
3.7198,37.36,-121.85
4.0452,37.36,-121.85
4.4896,37.36,-121.86
3.5625,37.38,-121.84
5.2415,37.38,-121.85
5.5592,37.39,-121.84
4.5533,37.38,-121.83
5.1082,37.38,-121.84
3.2222,37.38,-121.83
4.25,37.37,-121.83
3.2279,37.37,-121.83
3.8571,37.37,-121.84
4.1615,37.37,-121.84
4.0446,37.37,-121.82
3.1982,37.36,-121.83
4.2312,37.36,-121.83
3.7143,37.35,-121.83
4.4167,37.37,-121.82
5.1099,37.37,-121.81
4.0385,37.36,-121.82
3.7188,37.36,-121.82
3.7214,37.37,-121.82
7.4559,37.39,-121.81
6.1008,37.39,-121.82
5.4949,37.38,-121.82
12.3292,37.38,-121.81
6.8462,37.38,-121.82
7.2861,37.37,-121.81
5.3774,37.38,-121.79
7.5813,37.36,-121.81
4.9091,37.39,-121.87
6.057,37.39,-121.87
4.5187,37.38,-121.87
5.5429,37.38,-121.87
7.105,37.39,-121.88
6.7867,37.41,-121.87
6.9584,37.4,-121.87
6.1504,37.4,-121.86
3.7153,37.39,-121.87
5.4225,37.39,-121.86
5.8322,37.39,-121.85
6.1091,37.42,-121.82
7.0544,37.41,-121.81
6.8677,37.4,-121.84
5.716,37.4,-121.83
3.7622,37.4,-121.9
1.7361,37.39,-121.9
