MedInc,Latitude,Longitude,Cluster
1.729,36.950,-117.900,5
2.325,36.940,-118.310,5
2.036,36.640,-118.050,5
2.257,36.630,-118.180,5
1.787,36.130,-117.690,0
2.100,36.400,-117.020,5
1.147,36.000,-116.220,0
2.758,35.420,-119.020,5
2.570,35.420,-119.030,5
2.609,35.420,-119.030,5
4.316,35.450,-119.030,2
3.027,35.440,-119.050,5
4.013,35.440,-119.020,2
3.174,35.430,-119.020,5
2.273,35.420,-119.020,5
1.847,35.420,-119.020,5
1.460,35.420,-119.020,5
1.629,35.420,-119.030,5
1.786,35.410,-119.030,5
1.840,35.420,-119.040,5
2.839,35.420,-119.050,5
2.325,35.420,-119.050,5
2.058,35.410,-119.020,5
1.970,35.410,-119.020,5
2.033,35.410,-119.030,5
3.062,35.410,-119.040,5
1.322,35.410,-119.020,5
2.182,35.400,-119.030,5
1.359,35.410,-119.040,5
5.526,35.420,-119.080,2
2.681,35.420,-119.070,5
5.623,35.410,-119.090,2
10.026,35.420,-119.110,2
4.857,35.430,-119.090,2
3.861,35.400,-119.050,2
5.575,35.390,-119.080,2
1.711,35.400,-119.010,5
1.829,35.390,-119.010,5
1.443,35.380,-119.010,5
1.353,35.390,-119.020,5
4.021,35.400,-118.990,2
3.571,35.400,-118.990,0
4.391,35.400,-119.000,2
3.771,35.390,-119.000,2
2.829,35.390,-119.000,5
3.996,35.410,-118.970,2
3.191,35.400,-118.970,5
2.839,35.400,-118.980,5
2.982,35.400,-118.980,5
3.421,35.400,-118.980,0
3.875,35.410,-118.980,2
3.232,35.400,-118.960,5
2.947,35.410,-118.960,5
3.688,35.400,-118.950,2
3.552,35.400,-118.960,0
3.130,35.390,-118.960,5
3.673,35.380,-118.960,2
3.594,35.380,-118.950,2
3.057,35.380,-118.960,5
3.753,35.380,-118.940,2
3.725,35.380,-118.950,2
3.831,35.380,-118.920,2
3.875,35.410,-118.950,2
4.221,35.400,-118.940,2
5.459,35.390,-118.940,2
7.775,35.390,-118.940,2
3.094,35.410,-118.900,5
6.364,35.410,-118.940,2
2.569,35.400,-118.910,5
3.544,35.370,-118.870,0
3.346,35.370,-118.910,5
2.111,35.340,-118.880,5
2.492,35.370,-118.920,5
2.690,35.370,-118.930,5
2.064,35.370,-118.940,5
1.852,35.370,-118.940,5
2.159,35.370,-118.950,5
2.875,35.370,-118.940,5
1.673,35.370,-118.950,5
1.747,35.370,-118.960,5
1.365,35.370,-118.960,5
2.774,35.390,-118.970,5
1.625,35.380,-118.970,5
1.065,35.380,-118.980,5
0.995,35.380,-118.970,5
1.882,35.370,-118.970,5
1.375,35.380,-118.970,5
1.402,35.380,-118.990,5
1.345,35.380,-118.990,5
1.415,35.390,-118.980,5
1.479,35.380,-118.980,5
1.625,35.380,-118.980,5
0.864,35.380,-118.980,5
1.601,35.390,-118.990,5
1.832,35.390,-118.990,5
2.508,35.390,-118.990,5
1.188,35.390,-118.980,5
1.262,35.390,-118.980,5
2.221,35.370,-119.000,5
1.477,35.370,-118.990,5
1.729,35.370,-118.990,5
1.164,35.370,-118.980,5
1.413,35.370,-118.970,5
1.194,35.380,-119.010,5
1.075,35.380,-119.010,5
1.913,35.370,-119.010,5
1.478,35.370,-119.010,5
0.805,35.380,-119.020,5
1.188,35.380,-119.020,5
2.046,35.390,-119.020,5
1.732,35.370,-119.010,5
3.000,35.380,-119.030,5
2.731,35.380,-119.030,5
1.679,35.370,-119.030,5
2.875,35.370,-119.040,5
2.982,35.390,-119.030,5
1.836,35.360,-119.040,5
3.655,35.360,-119.050,2
3.326,35.360,-119.050,5
4.670,35.360,-119.070,2
4.579,35.360,-119.080,2
4.348,35.360,-119.060,2
2.651,35.370,-119.030,5
3.910,35.360,-119.030,2
3.043,35.360,-119.040,5
2.182,35.370,-119.040,5
1.721,35.370,-119.020,5
2.283,35.360,-119.020,5
2.506,35.360,-119.020,5
1.967,35.360,-119.030,5
1.880,35.370,-119.010,5
1.680,35.360,-119.010,5
1.216,35.360,-119.010,5
1.056,35.360,-119.010,5
1.247,35.370,-119.010,5
0.941,35.360,-119.000,5
1.250,35.360,-119.000,5
1.401,35.350,-119.000,5
1.738,35.360,-119.000,5
0.968,35.370,-118.980,5
1.698,35.360,-118.980,5
1.262,35.360,-118.980,5
1.114,35.360,-118.990,5
1.223,35.360,-118.990,5
3.128,35.360,-118.940,5
2.108,35.360,-118.950,5
1.961,35.370,-118.960,5
2.485,35.360,-118.960,5
1.720,35.370,-118.970,5
1.574,35.360,-118.970,5
3.274,35.320,-118.950,5
1.761,35.350,-118.980,5
1.663,35.350,-118.990,5
1.679,35.330,-118.990,5
0.929,35.320,-118.990,5
2.216,35.350,-119.000,5
1.179,35.350,-118.990,5
2.188,35.350,-119.010,5
3.021,35.340,-119.010,5
1.983,35.350,-119.020,5
1.913,35.350,-119.010,5
2.241,35.350,-119.020,5
2.312,35.340,-119.020,5
2.726,35.340,-119.030,5
2.688,35.350,-119.030,5
2.564,35.350,-119.040,5
3.175,35.350,-119.040,5
2.575,35.350,-119.060,5
2.664,35.340,-119.050,5
2.944,35.330,-119.050,5
4.053,35.340,-119.050,2
2.412,35.350,-119.070,5
4.884,35.340,-119.070,2
5.104,35.330,-119.120,2
4.033,35.350,-119.100,2
10.594,35.340,-119.080,2
7.184,35.350,-119.080,2
8.533,35.350,-119.090,2
5.445,35.340,-119.080,2
4.153,35.340,-119.080,2
6.759,35.330,-119.100,2
5.001,35.320,-119.080,2
4.997,35.330,-119.090,2
3.569,35.320,-119.060,0
3.406,35.330,-119.070,0
3.812,35.330,-119.060,2
3.429,35.340,-119.020,0
2.155,35.330,-119.020,5
2.708,35.330,-119.030,5
3.049,35.340,-119.030,5
1.562,35.340,-119.010,5
1.543,35.330,-119.010,5
1.942,35.330,-119.000,5
2.423,35.330,-119.010,5
2.750,35.330,-119.020,5
1.536,35.340,-119.020,5
1.657,35.320,-118.990,5
2.940,35.300,-118.990,0
1.652,35.310,-119.000,5
3.685,35.300,-119.090,2
1.200,35.320,-119.040,5
3.483,35.320,-119.050,0
4.196,35.310,-119.040,2
2.558,35.320,-119.030,5
3.353,35.320,-119.020,0
4.063,35.300,-119.050,2
4.148,35.300,-119.030,2
3.637,35.300,-119.020,2
2.596,35.320,-119.010,5
2.101,35.310,-119.010,5
3.905,35.300,-119.010,2
2.580,35.270,-119.070,0
5.146,35.220,-119.130,2
3.125,35.240,-119.010,0
2.766,35.280,-119.010,0
2.350,35.240,-118.990,0
1.153,35.270,-118.990,0
3.500,34.820,-118.930,0
2.989,34.830,-118.950,0
3.136,34.810,-118.950,0
4.572,34.830,-119.150,2
3.088,34.950,-119.160,0
4.033,34.820,-118.930,2
2.919,35.060,-119.400,0
2.639,35.070,-119.450,0
4.150,35.190,-119.420,2
3.074,35.270,-119.500,2
3.125,35.170,-119.480,0
2.391,35.160,-119.450,0
2.832,35.170,-119.460,0
2.531,35.140,-119.460,0
3.993,35.140,-119.470,2
3.159,35.150,-119.450,0
2.301,35.130,-119.450,0
2.196,35.130,-119.460,0
2.995,35.130,-119.470,0
1.972,35.400,-119.470,5
2.845,35.400,-119.420,5
4.456,35.410,-119.120,2
3.250,35.390,-119.110,5
4.590,35.390,-119.120,2
4.412,35.410,-119.190,2
5.312,35.370,-119.200,2
4.420,35.380,-119.120,2
2.945,35.380,-119.110,5
4.827,35.370,-119.120,2
2.163,35.500,-119.180,5
2.232,35.520,-119.280,5
2.353,35.490,-119.270,5
4.237,35.500,-119.260,2
2.827,35.500,-119.270,5
3.228,35.510,-119.270,5
2.404,35.500,-119.280,5
1.694,35.500,-119.280,5
1.710,35.500,-119.270,5
2.207,35.490,-119.380,5
2.496,35.600,-119.340,5
2.700,35.550,-119.360,5
1.190,35.580,-119.350,5
2.393,35.590,-119.340,5
1.936,35.600,-119.340,5
1.462,35.600,-119.330,5
3.176,35.590,-119.350,5
1.787,35.590,-119.330,5
2.119,35.620,-119.690,5
2.607,35.650,-119.770,5
2.562,35.760,-119.140,5
2.130,35.760,-119.290,5
2.673,35.640,-119.190,5
2.521,35.680,-119.240,5
1.884,35.680,-119.220,5
2.002,35.670,-119.240,5
2.741,35.780,-119.250,5
1.679,35.770,-119.250,5
1.605,35.760,-119.250,5
1.517,35.750,-119.250,5
1.742,35.790,-119.250,5
2.298,35.780,-119.250,5
2.181,35.780,-119.230,5
2.312,35.790,-119.230,5
1.781,35.770,-119.240,5
2.404,35.770,-119.230,5
2.033,35.740,-119.230,5
4.192,35.770,-119.230,2
6.288,35.470,-118.920,2
2.581,35.440,-119.010,5
6.156,35.440,-118.930,2
1.842,35.740,-118.310,0
2.250,35.680,-118.060,0
2.629,35.750,-118.440,0
2.069,35.720,-118.470,0
1.596,35.700,-118.500,5
1.421,35.720,-118.590,5
3.479,35.650,-118.870,0
1.837,35.480,-118.230,0
1.567,35.640,-118.330,5
2.312,35.630,-118.410,0
1.414,35.620,-118.450,5
1.302,35.640,-118.470,0
1.624,35.610,-118.480,0
1.882,35.580,-118.450,0
2.547,35.470,-118.610,0
3.625,35.730,-117.730,2
2.044,35.630,-117.660,0
2.800,35.650,-117.670,0
3.327,35.650,-117.680,0
4.017,35.650,-117.690,2
5.862,35.640,-117.700,2
5.204,35.640,-117.680,2
6.194,35.640,-117.670,2
3.069,35.630,-117.670,0
6.065,35.630,-117.680,2
5.577,35.630,-117.690,2
3.593,35.620,-117.700,0
3.599,35.610,-117.680,0
6.053,35.600,-117.680,2
3.858,35.600,-117.700,2
2.146,35.620,-117.680,0
4.250,35.610,-117.640,2
4.150,35.620,-117.660,2
4.849,35.610,-117.660,2
2.581,35.600,-117.660,0
3.926,35.630,-117.760,2
5.555,35.550,-117.680,2
1.898,35.650,-117.810,0
4.152,35.730,-117.870,2
5.076,35.540,-117.840,2
3.175,35.650,-117.740,0
1.996,35.350,-117.840,0
3.401,35.050,-118.000,0
3.369,35.030,-117.820,0
1.625,35.220,-117.760,0
2.375,35.210,-117.790,0
3.389,35.120,-118.010,0
3.539,35.130,-117.980,0
4.250,35.130,-117.950,0
4.875,35.080,-117.950,2
4.572,35.100,-117.980,0
2.875,35.160,-117.990,0
2.958,34.920,-118.270,0
2.810,34.860,-118.340,0
3.434,35.030,-117.680,0
4.229,34.990,-117.680,0
1.911,35.000,-117.650,0
2.615,34.860,-118.150,0
3.018,34.870,-118.170,0
5.055,34.870,-118.190,2
2.736,34.860,-118.170,0
2.044,35.060,-118.150,0
2.587,35.050,-118.160,0
3.745,35.050,-118.190,2
2.160,35.040,-118.150,0
4.625,35.160,-118.510,2
4.058,35.200,-118.660,2
2.392,35.270,-118.340,0
3.695,35.140,-118.480,2
3.491,35.080,-118.610,0
3.892,34.990,-118.610,2
2.642,35.130,-118.460,0
3.240,35.120,-118.460,0
3.263,35.120,-118.430,0
1.792,35.130,-118.440,0
1.864,35.130,-118.440,0
2.784,35.300,-118.910,0
4.000,35.260,-118.950,2
2.630,35.270,-118.830,0
1.924,35.130,-118.920,0
1.766,35.230,-118.850,0
1.969,35.230,-118.820,0
2.136,35.200,-118.830,0
2.114,35.200,-118.820,0
1.991,35.200,-118.850,0
2.092,35.270,-118.910,0
1.907,35.260,-118.900,0
2.017,35.260,-118.920,0
1.772,35.240,-118.910,0
2.288,36.410,-119.690,5
3.493,36.440,-119.570,5
3.038,36.370,-119.550,5
3.321,36.380,-119.690,5
3.141,36.370,-119.780,5
2.716,36.370,-119.830,5
2.917,36.340,-119.870,5
2.029,36.320,-119.930,5
3.067,36.320,-119.790,5
3.993,36.320,-119.770,2
3.167,36.310,-119.780,5
2.622,36.310,-119.770,5
2.294,36.310,-119.790,5
2.104,36.300,-119.770,5
2.168,36.300,-119.780,5
4.344,36.300,-119.790,2
4.292,36.290,-119.790,2
2.067,36.320,-119.820,5
3.239,36.330,-119.780,5
4.571,36.270,-119.780,2
5.173,36.290,-119.800,2
3.107,36.280,-119.810,5
3.202,36.340,-119.720,5
2.272,36.320,-119.720,5
2.648,36.320,-119.700,5
2.828,36.310,-119.730,5
2.289,36.300,-119.700,5
4.943,36.350,-119.670,2
3.549,36.370,-119.650,5
4.391,36.350,-119.650,2
2.879,36.350,-119.650,5
3.109,36.350,-119.660,5
5.213,36.360,-119.640,2
3.811,36.350,-119.640,2
4.240,36.350,-119.630,2
2.615,36.350,-119.620,5
2.812,36.350,-119.640,5
3.554,36.340,-119.630,5
1.839,36.330,-119.630,5
3.014,36.330,-119.610,5
2.233,36.320,-119.630,5
2.640,36.340,-119.660,5
1.853,36.340,-119.650,5
3.085,36.340,-119.650,5
1.861,36.340,-119.640,5
1.452,36.330,-119.640,5
2.352,36.330,-119.650,5
1.388,36.330,-119.650,5
1.760,36.320,-119.680,5
2.938,36.330,-119.670,5
4.091,36.330,-119.660,2
1.419,36.330,-119.660,5
2.326,36.320,-119.660,5
2.583,36.320,-119.680,5
2.994,36.310,-119.680,5
3.368,36.300,-119.660,5
1.543,36.320,-119.650,5
1.357,36.320,-119.640,5
2.347,36.300,-119.650,5
1.591,36.310,-119.640,5
1.884,36.310,-119.610,5
2.625,36.270,-119.570,5
2.395,36.250,-119.690,5
2.429,36.180,-119.630,5
2.250,36.110,-119.590,5
2.389,36.090,-119.570,5
1.397,36.100,-119.580,5
1.531,36.100,-119.560,5
2.130,36.100,-119.560,5
3.285,36.090,-119.560,5
1.850,36.090,-119.560,5
1.661,36.080,-119.560,5
2.217,36.110,-119.580,5
1.573,36.100,-119.570,5
3.531,36.100,-119.570,5
2.059,36.100,-119.570,5
2.469,36.150,-119.740,5
1.875,36.200,-119.900,5
2.022,36.190,-119.820,5
0.500,36.090,-119.990,5
2.098,35.990,-119.960,5
3.050,36.020,-119.800,5
2.971,36.040,-120.140,5
2.217,36.010,-120.120,5
2.034,36.000,-120.140,5
2.250,35.990,-120.120,5
2.375,35.870,-120.130,5
3.125,35.910,-120.000,5
0.500,39.420,-122.890,1
3.952,39.230,-122.900,1
2.021,39.180,-122.910,1
4.350,39.170,-122.910,1
2.575,39.170,-122.900,1
2.219,39.140,-122.880,1
3.833,39.120,-123.070,1
3.250,39.130,-122.950,1
2.255,39.110,-122.890,1
1.914,39.090,-122.900,1
4.000,39.080,-122.920,1
2.891,39.100,-122.940,1
3.450,39.020,-122.990,1
2.442,39.070,-122.910,1
1.939,39.060,-122.910,1
3.565,39.050,-122.920,1
3.222,39.050,-122.910,1
2.546,39.050,-122.920,1
3.767,39.050,-122.910,1
1.353,39.030,-122.910,1
3.393,39.140,-122.700,1
1.637,39.130,-122.870,1
2.042,39.080,-122.860,1
1.468,39.090,-122.830,1
1.625,39.090,-122.790,1
1.468,39.080,-122.800,1
1.521,39.080,-122.790,1
2.618,39.050,-122.780,1
1.300,39.090,-122.530,1
2.764,39.040,-122.690,1
1.983,39.040,-122.730,1
2.109,39.020,-122.690,1
1.165,39.030,-122.660,1
1.745,39.020,-122.660,1
2.312,39.000,-122.700,1
2.356,38.990,-122.700,1
1.857,38.990,-122.650,1
1.661,38.990,-122.520,1
2.184,38.980,-122.680,1
1.191,38.970,-122.650,1
1.750,38.960,-122.630,1
1.687,38.950,-122.620,1
2.318,38.940,-122.620,1
4.390,38.930,-122.610,4
1.477,38.930,-122.600,1
2.058,38.960,-122.620,1
2.308,38.960,-122.630,1
1.677,38.960,-122.650,1
1.727,38.960,-122.640,1
1.203,38.950,-122.640,1
1.708,38.950,-122.630,1
1.757,38.940,-122.630,1
1.125,38.940,-122.630,1
1.546,38.940,-122.620,1
3.237,38.970,-122.700,4
3.419,39.010,-122.750,1
1.883,39.020,-122.790,1
3.047,38.970,-122.780,1
3.125,38.940,-122.690,1
1.375,38.910,-122.710,1
2.533,39.050,-122.860,1
1.870,39.000,-122.850,1
1.683,38.990,-122.830,1
1.616,38.980,-122.830,1
1.720,38.980,-122.840,1
2.993,38.970,-122.920,1
2.719,38.930,-122.890,1
1.869,38.960,-122.830,1
4.012,38.920,-122.770,1
3.451,38.890,-122.830,1
1.991,38.880,-122.720,1
3.353,38.830,-122.740,4
2.196,38.900,-122.480,1
2.195,38.920,-122.590,1
2.958,38.900,-122.600,1
1.842,38.920,-122.620,1
4.125,38.920,-122.650,4
1.574,38.870,-122.640,1
2.562,38.820,-122.500,1
4.043,38.760,-122.510,4
3.883,38.810,-122.550,4
3.375,38.780,-122.590,4
3.438,38.810,-122.660,4
2.312,38.760,-122.680,1
2.147,38.730,-122.620,1
2.625,38.710,-122.640,1
0.536,38.700,-122.520,1
2.719,41.070,-121.110,1
2.500,41.120,-120.960,1
3.664,40.850,-121.070,4
1.683,40.980,-120.380,1
3.625,40.630,-120.350,4
1.721,40.650,-120.770,1
3.304,40.510,-121.020,4
2.500,40.280,-120.960,1
2.183,40.350,-121.030,1
3.596,40.500,-120.670,1
2.690,40.430,-120.570,1
2.507,40.420,-120.660,1
2.188,40.420,-120.650,1
2.299,40.410,-120.660,1
1.507,40.410,-120.640,1
3.554,40.360,-120.710,1
2.266,40.370,-120.580,1
2.476,40.380,-120.420,1
1.733,40.450,-120.360,1
5.518,40.410,-120.510,3
3.403,40.290,-120.540,4
3.464,40.310,-120.490,4
2.120,40.170,-120.370,1
2.676,40.260,-120.200,1
1.727,39.920,-120.090,1
6.195,34.270,-118.270,2
4.983,34.260,-118.280,2
4.008,34.260,-118.290,2
3.557,34.260,-118.300,0
4.810,34.260,-118.300,2
3.521,34.250,-118.280,0
2.604,34.250,-118.280,0
2.473,34.250,-118.290,0
3.079,34.250,-118.290,0
5.023,34.250,-118.270,2
4.449,34.250,-118.270,2
6.369,34.240,-118.270,2
4.663,34.250,-118.270,2
4.438,34.250,-118.270,2
4.450,34.240,-118.280,2
5.618,34.240,-118.280,2
3.152,34.250,-118.300,0
4.264,34.240,-118.330,2
5.997,34.220,-118.350,2
4.130,34.220,-118.350,2
3.275,34.210,-118.350,0
3.750,34.210,-118.350,2
5.114,34.280,-118.310,2
6.081,34.270,-118.310,2
3.599,34.260,-118.300,0
4.196,34.260,-118.300,2
4.269,34.260,-118.310,2
3.058,34.260,-118.310,0
4.134,34.260,-118.310,2
4.487,34.260,-118.320,2
4.694,34.280,-118.350,2
3.135,34.270,-118.330,0
6.204,34.270,-118.350,2
5.266,34.260,-118.340,2
6.146,34.250,-118.350,2
6.838,34.260,-118.360,2
3.161,34.260,-118.300,0
4.583,34.250,-118.300,2
5.760,34.260,-118.310,2
3.800,34.260,-118.310,2
4.438,34.260,-118.320,2
4.482,34.280,-118.390,2
4.793,34.280,-118.380,2
3.330,34.280,-118.400,0
2.821,34.270,-118.380,0
3.350,34.290,-118.410,0
4.297,34.290,-118.410,2
4.125,34.280,-118.420,2
3.757,34.280,-118.410,2
2.665,34.280,-118.400,0
3.287,34.280,-118.420,0
2.800,34.280,-118.420,0
1.629,34.270,-118.420,0
3.321,34.270,-118.420,0
2.667,34.270,-118.420,0
3.013,34.280,-118.430,0
4.235,34.270,-118.430,2
3.024,34.270,-118.430,0
3.225,34.270,-118.420,0
3.510,34.260,-118.430,0
3.258,34.260,-118.430,0
3.400,34.270,-118.440,0
2.952,34.260,-118.430,0
3.679,34.250,-118.420,2
2.921,34.250,-118.430,0
2.106,34.260,-118.420,0
2.531,34.260,-118.410,0
3.452,34.260,-118.420,0
3.900,34.260,-118.420,2
2.922,34.270,-118.410,0
1.487,34.270,-118.420,0
4.254,34.260,-118.400,2
2.202,34.250,-118.400,0
1.950,34.250,-118.410,0
2.643,34.250,-118.410,0
3.602,34.250,-118.410,0
3.228,34.250,-118.410,0
2.525,34.240,-118.420,0
3.629,34.250,-118.420,2
4.233,34.320,-118.430,2
5.901,34.330,-118.430,2
4.172,34.320,-118.440,2
3.958,34.310,-118.420,2
3.655,34.300,-118.420,2
5.299,34.320,-118.410,2
5.167,34.300,-118.410,2
4.341,34.320,-118.420,2
4.030,34.310,-118.440,2
2.747,34.310,-118.440,0
3.400,34.300,-118.440,0
4.056,34.310,-118.450,2
4.260,34.320,-118.450,2
4.151,34.320,-118.460,2
4.477,34.310,-118.450,2
4.034,34.300,-118.460,2
4.271,34.310,-118.460,2
4.899,34.320,-118.470,2
6.089,34.330,-118.480,2
3.000,34.310,-118.480,0
3.674,34.300,-118.470,2
3.053,34.290,-118.460,0
4.293,34.290,-118.470,2
9.287,34.290,-118.490,2
6.870,34.280,-118.490,2
6.646,34.280,-118.490,2
7.060,34.310,-118.490,2
8.125,34.320,-118.520,2
7.508,34.300,-118.510,2
6.391,34.280,-118.510,2
6.417,34.290,-118.510,2
7.746,34.290,-118.520,2
8.847,34.300,-118.520,2
4.305,34.300,-118.450,2
3.481,34.300,-118.450,0
6.725,34.280,-118.540,2
8.113,34.280,-118.550,2
10.880,34.280,-118.540,2
8.216,34.300,-118.540,2
7.081,34.290,-118.570,2
3.571,34.280,-118.450,0
5.593,34.280,-118.460,2
5.141,34.270,-118.470,2
5.311,34.280,-118.480,2
5.561,34.280,-118.480,2
2.735,34.270,-118.470,0
5.741,34.270,-118.470,2
4.932,34.270,-118.480,2
4.995,34.270,-118.480,2
3.705,34.270,-118.450,2
5.130,34.270,-118.450,2
4.801,34.270,-118.460,2
2.619,34.270,-118.460,0
3.535,34.270,-118.440,0
3.360,34.270,-118.440,0
4.836,34.260,-118.450,2
4.384,34.250,-118.450,2
4.175,34.260,-118.450,2
5.095,34.260,-118.460,2
4.949,34.260,-118.460,2
4.214,34.250,-118.460,2
3.699,34.250,-118.460,2
3.888,34.260,-118.470,2
5.579,34.260,-118.470,2
5.749,34.260,-118.480,2
4.659,34.260,-118.490,2
4.149,34.250,-118.470,2
5.162,34.250,-118.480,2
4.969,34.250,-118.480,2
5.107,34.250,-118.480,2
4.333,34.250,-118.490,2
5.571,34.270,-118.490,2
4.580,34.270,-118.490,2
4.869,34.270,-118.500,2
5.407,34.280,-118.510,2
7.819,34.280,-118.520,2
4.055,34.270,-118.510,2
4.104,34.270,-118.510,2
5.565,34.270,-118.520,2
5.385,34.270,-118.530,2
8.176,34.260,-118.530,2
5.691,34.260,-118.540,2
6.742,34.270,-118.540,2
5.634,34.270,-118.530,2
10.905,34.260,-118.540,2
8.203,34.260,-118.550,2
8.136,34.270,-118.550,2
4.832,34.260,-118.500,2
3.782,34.260,-118.520,2
5.543,34.260,-118.510,2
4.662,34.250,-118.520,2
3.550,34.260,-118.490,0
5.000,34.250,-118.490,2
9.605,34.270,-118.570,2
7.167,34.260,-118.590,2
6.014,34.240,-118.610,2
4.833,34.240,-118.630,2
6.325,34.260,-118.620,2
5.639,34.260,-118.600,2
5.511,34.250,-118.610,2
6.515,34.220,-118.630,2
6.864,34.220,-118.640,2
6.129,34.230,-118.660,2
6.142,34.230,-118.610,2
7.325,34.220,-118.610,2
3.256,34.230,-118.600,0
3.035,34.230,-118.590,0
8.565,34.250,-118.560,2
8.171,34.240,-118.560,2
5.615,34.250,-118.570,2
3.243,34.240,-118.580,0
3.623,34.250,-118.590,2
8.747,34.250,-118.570,2
5.521,34.250,-118.580,2
5.513,34.230,-118.560,2
4.694,34.230,-118.560,2
4.968,34.230,-118.570,2
4.102,34.230,-118.580,2
3.409,34.230,-118.590,0
4.893,34.230,-118.580,2
4.875,34.220,-118.580,2
4.008,34.220,-118.590,2
8.861,34.250,-118.510,2
8.645,34.240,-118.510,2
7.277,34.230,-118.510,2
3.093,34.240,-118.520,0
8.384,34.230,-118.520,2
3.389,34.250,-118.530,0
3.098,34.240,-118.540,0
2.908,34.240,-118.530,0
4.375,34.230,-118.540,2
3.240,34.230,-118.530,0
6.279,34.250,-118.540,2
4.346,34.240,-118.550,2
2.873,34.230,-118.550,0
4.793,34.230,-118.510,2
3.229,34.220,-118.520,0
3.032,34.230,-118.530,0
3.619,34.220,-118.540,2
4.125,34.230,-118.540,2
5.280,34.250,-118.450,2
3.858,34.240,-118.460,2
4.542,34.250,-118.470,2
2.311,34.240,-118.470,0
6.654,34.240,-118.480,2
5.023,34.250,-118.490,2
5.294,34.240,-118.490,2
6.096,34.240,-118.490,2
4.816,34.250,-118.500,2
6.155,34.250,-118.500,2
5.940,34.240,-118.500,2
4.517,34.230,-118.500,2
5.267,34.230,-118.490,2
5.032,34.220,-118.490,2
2.501,34.230,-118.470,0
4.758,34.230,-118.480,2
6.527,34.230,-118.480,2
4.548,34.230,-118.480,2
2.712,34.230,-118.460,0
3.019,34.230,-118.460,0
3.451,34.250,-118.430,0
4.723,34.240,-118.420,2
4.021,34.240,-118.430,2
4.583,34.240,-118.420,2
4.591,34.230,-118.410,2
3.125,34.240,-118.410,0
4.079,34.260,-118.440,2
3.917,34.260,-118.440,2
3.638,34.250,-118.430,2
5.512,34.260,-118.440,2
3.700,34.250,-118.440,2
3.983,34.250,-118.450,2
3.508,34.240,-118.450,0
2.358,34.230,-118.450,0
3.087,34.240,-118.450,0
4.896,34.250,-118.440,2
3.714,34.240,-118.430,2
4.469,34.240,-118.430,2
4.095,34.240,-118.440,2
3.725,34.240,-118.440,2
5.663,34.230,-118.420,2
5.377,34.220,-118.420,2
4.443,34.230,-118.430,2
4.683,34.240,-118.430,2
4.537,34.230,-118.420,2
3.401,34.230,-118.430,0
3.962,34.230,-118.430,2
4.006,34.240,-118.430,2
4.037,34.230,-118.440,2
3.660,34.220,-118.430,2
3.808,34.220,-118.440,2
3.325,34.220,-118.440,0
4.528,34.230,-118.440,2
2.630,34.220,-118.460,0
3.962,34.220,-118.460,2
2.871,34.220,-118.460,0
2.070,34.220,-118.450,0
2.583,34.230,-118.450,0
2.771,34.220,-118.450,0
2.585,34.230,-118.460,0
3.461,34.220,-118.440,0
4.870,34.210,-118.440,2
2.875,34.210,-118.440,0
2.825,34.220,-118.440,0
4.266,34.220,-118.430,2
2.425,34.210,-118.430,0
3.662,34.220,-118.430,2
3.644,34.220,-118.400,2
2.980,34.210,-118.400,0
4.017,34.210,-118.410,2
4.819,34.210,-118.400,2
3.659,34.220,-118.400,2
4.005,34.230,-118.400,2
4.882,34.250,-118.380,2
4.112,34.240,-118.370,2
3.600,34.230,-118.370,0
3.552,34.220,-118.370,0
1.359,34.240,-118.380,0
4.775,34.240,-118.400,2
3.008,34.230,-118.390,0
2.152,34.230,-118.390,0
4.118,34.230,-118.400,2
5.350,34.210,-118.410,2
5.592,34.210,-118.410,2
3.695,34.220,-118.390,2
5.082,34.220,-118.390,2
3.684,34.210,-118.390,2
2.667,34.210,-118.390,0
2.375,34.220,-118.380,0
3.771,34.210,-118.380,2
3.083,34.210,-118.380,0
4.186,34.220,-118.420,2
5.159,34.210,-118.420,2
1.000,34.200,-118.420,0
5.669,34.230,-118.420,2
3.156,34.210,-118.370,0
4.287,34.210,-118.370,2
3.714,34.210,-118.370,2
2.903,34.220,-118.370,0
2.268,34.220,-118.380,0
2.833,34.230,-118.360,0
3.766,34.220,-118.360,2
3.025,34.220,-118.350,0
1.893,34.210,-118.360,0
3.800,34.210,-118.380,2
3.013,34.200,-118.380,0
2.035,34.200,-118.390,0
3.745,34.210,-118.370,2
2.986,34.200,-118.370,0
2.318,34.210,-118.380,0
2.892,34.200,-118.370,0
4.144,34.190,-118.360,2
2.958,34.180,-118.360,0
2.878,34.180,-118.360,0
3.163,34.180,-118.370,0
2.670,34.190,-118.370,0
3.049,34.190,-118.390,0
2.097,34.190,-118.390,0
2.223,34.200,-118.390,0
2.100,34.190,-118.370,0
2.438,34.190,-118.380,0
2.431,34.200,-118.380,0
3.688,34.200,-118.400,2
3.625,34.190,-118.400,2
2.842,34.200,-118.400,0
3.039,34.190,-118.400,0
4.143,34.190,-118.410,2
3.516,34.200,-118.410,0
1.955,34.200,-118.420,0
3.979,34.190,-118.410,2
3.338,34.190,-118.420,0
2.238,34.200,-118.420,0
3.022,34.200,-118.430,0
2.259,34.190,-118.420,0
2.616,34.190,-118.420,0
3.155,34.180,-118.420,0
3.675,34.180,-118.420,2
