,Longitude,Latitude,MedInc
14594,-117.18,32.83,3.9265
14595,-117.16,32.82,4.6875
14596,-117.17,32.81,4.739
14597,-117.17,32.81,5.0603
14598,-117.18,32.81,3.1032
14599,-117.17,32.82,3.1146
14600,-117.16,32.81,2.2899
14601,-117.16,32.81,3.6806
14602,-117.16,32.8,3.0625
14603,-117.16,32.8,2.5
14604,-117.16,32.81,3.6371
14605,-117.17,32.81,4.22
14606,-117.14,32.83,2.2284
14607,-117.18,32.82,4.5625
14608,-117.18,32.81,4.7679
14609,-117.19,32.81,5.1491
14610,-117.18,32.8,5.5454
14611,-117.18,32.8,3.8542
14612,-117.18,32.79,3.2661
14613,-117.17,32.79,2.2663
14614,-117.17,32.79,2.1447
14615,-117.16,32.8,2.5682
14616,-117.17,32.8,3.4706
14617,-117.15,32.8,2.75
14618,-117.15,32.8,3.7292
14619,-117.16,32.78,3.6375
14620,-117.16,32.79,3.3375
14621,-117.17,32.78,2.3658
14622,-117.16,32.78,3.7381
14623,-117.17,32.78,2.2768
14624,-117.17,32.77,3.767
14625,-117.17,32.77,4.5481
14626,-117.18,32.77,2.7386
14627,-117.18,32.76,3.6492
14628,-117.18,32.76,2.6493
14629,-117.18,32.78,3.0481
14630,-117.18,32.77,3.4
14631,-117.21,32.81,5.5413
14632,-117.2,32.8,3.8542
14633,-117.2,32.79,5.0958
14634,-117.2,32.8,4.2417
14635,-117.21,32.8,3.7102
14636,-117.19,32.8,3.1304
14637,-117.2,32.8,2.3599
14638,-117.19,32.79,3.8571
14639,-117.19,32.79,3.3713
14640,-117.2,32.79,4.7788
14641,-117.2,32.79,4.5987
14642,-117.2,32.79,3.2312
14643,-117.19,32.78,4.4097
14644,-117.2,32.78,4.0057
14645,-117.19,32.77,3.765
14646,-117.19,32.77,4.1368
14647,-117.19,32.77,3.8571
14648,-117.19,32.77,2.4397
14649,-117.2,32.77,3.2679
14650,-117.2,32.77,2.8621
14651,-117.15,32.81,3.1458
14652,-117.15,32.8,2.3578
14653,-117.14,32.8,2.1157
14654,-117.14,32.8,3.9417
14655,-117.14,32.8,2.5368
14656,-117.14,32.79,4.7813
14657,-117.15,32.78,5.25
14658,-117.14,32.79,5.282
14659,-117.13,32.81,2.7652
14660,-117.14,32.81,4.4886
14661,-117.13,32.8,3.7237
14662,-117.13,32.8,4.5568
14663,-117.12,32.8,3.8719
14664,-117.13,32.81,3.2308
14665,-117.12,32.8,3.8125
14666,-117.13,32.8,3.9732
14667,-117.13,32.79,4.2098
14668,-117.13,32.79,3.6458
14669,-117.12,32.78,4.2621
14670,-117.15,32.77,2.9576
14671,-117.09,32.81,5.5673
14672,-117.11,32.82,2.6607
14673,-117.11,32.82,2.875
14674,-117.11,32.81,2.5953
14675,-117.11,32.8,3.2197
14676,-117.09,32.8,2.15
14677,-117.11,32.84,6.04
14678,-117.11,32.82,4.375
14679,-117.1,32.83,6.2047
14680,-117.1,32.83,4.3783
14681,-117.09,32.83,4.8419
14682,-117.08,32.82,7.1298
14683,-117.08,32.82,5.9734
14684,-117.08,32.83,6.4335
14685,-117.04,32.83,6.0266
14686,-117.07,32.91,10.3354
14687,-117.04,32.9,9.2858
14688,-117.08,32.8,3.625
14689,-117.09,32.79,2.8631
14690,-117.09,32.8,4.7188
14691,-117.08,32.8,3.375
14692,-117.11,32.79,3.3849
14693,-117.11,32.79,3.5179
14694,-117.11,32.78,3.5562
14695,-117.11,32.78,3.6528
14696,-117.09,32.79,4.0982
14697,-117.09,32.79,3.8333
14698,-117.09,32.79,3.1964
14699,-117.09,32.78,2.9881
14700,-117.07,32.8,5.1488
14701,-117.07,32.8,3.9828
14702,-117.07,32.79,3.9745
14703,-117.07,32.8,5.1782
14704,-117.07,32.81,4.3594
14705,-117.06,32.81,6.7927
14706,-117.05,32.81,5.6402
14707,-117.05,32.8,3.7167
14708,-117.06,32.8,5.5
14709,-117.07,32.79,7.8336
14710,-117.07,32.78,4.7143
14711,-117.08,32.78,4.625
14712,-117.04,32.79,6.7196
14713,-117.04,32.8,5.7416
14714,-117.05,32.8,3.0035
14715,-117.05,32.8,6.4797
14716,-117.05,32.8,7.916
14717,-117.06,32.79,8.7604
14718,-117.06,32.79,9.6023
14719,-117.06,32.78,4.8
14720,-117.02,32.8,4.1162
14721,-117.03,32.79,5.8683
14722,-117.03,32.8,4.3281
14723,-117.04,32.8,2.0337
14724,-117.01,32.8,3.1
14725,-117.01,32.8,2.6934
14726,-117.01,32.8,3.7159
14727,-117.01,32.79,4.3152
14728,-117.02,32.8,3.65
14729,-117.02,32.8,4.4583
14730,-117.01,32.81,5.516
14731,-117.02,32.81,4.0656
14732,-117.02,32.81,5.4544
14733,-117.01,32.81,5.3441
14734,-117.02,32.81,3.7292
14735,-117.03,32.82,4.9744
14736,-117.04,32.81,6.5412
14737,-117.05,32.82,4.2312
14738,-117.05,32.59,4.2679
14739,-117.06,32.59,4.0616
14740,-117.05,32.58,4.1518
14741,-117.06,32.58,3.8529
14742,-117.06,32.58,3.4792
14743,-117.06,32.58,3.5125
14744,-117.06,32.57,2.6985
14745,-117.04,32.58,5.0311
14746,-117.04,32.58,4.0089
14747,-117.05,32.58,4.087
14748,-117.05,32.58,5.3072
14749,-117.05,32.57,4.7337
14750,-117.06,32.57,3.0284
14751,-117.06,32.57,4.6364
14752,-117.05,32.57,3.1696
14753,-117.05,32.56,1.9875
14754,-117.05,32.56,2.875
14755,-117.06,32.57,1.3362
14756,-116.97,32.56,2.5625
14757,-117.04,32.55,1.6348
14758,-117.05,32.56,2.0159
14759,-117.06,32.56,1.7958
14760,-117.06,32.56,1.7301
14761,-117.06,32.55,1.4384
14762,-117.04,32.54,1.2667
14763,-117.1,32.59,2.0734
14764,-117.1,32.58,2.3
14765,-117.1,32.58,2.25
14766,-117.1,32.58,4.1029
14767,-117.1,32.58,4.8646
14768,-117.1,32.57,4.3601
14769,-117.1,32.56,3.75
14770,-117.07,32.57,2.5859
14771,-117.08,32.57,2.25
14772,-117.07,32.57,2.7361
14773,-117.07,32.56,3.0992
14774,-117.08,32.59,2.7048
14775,-117.08,32.58,3.9698
14776,-117.08,32.58,3.2687
14777,-117.07,32.58,3.8194
14778,-117.09,32.58,3.0273
14779,-117.08,32.57,2.569
14780,-117.09,32.57,3.6736
14781,-117.09,32.57,4.5547
14782,-117.09,32.57,5.1478
14783,-117.09,32.56,4.8984
14784,-117.09,32.55,3.9583
14785,-117.12,32.58,3.0613
14786,-117.12,32.57,4.8274
14787,-117.13,32.58,3.1645
14788,-117.13,32.58,2.3194
14789,-117.13,32.58,2.3603
14790,-117.12,32.56,2.9286
14791,-117.11,32.58,2.5988
14792,-117.11,32.57,3.3371
14793,-117.12,32.57,2.6715
14794,-117.12,32.58,3.0217
14795,-117.11,32.58,2.2755
14796,-117.1,32.58,2.3824
14797,-117.1,32.57,2.3253
14798,-117.11,32.59,2.1773
14799,-117.11,32.58,2.4213
14800,-117.11,32.59,2.1179
14801,-117.12,32.59,2.6724
14802,-117.16,32.58,3.3906
14803,-117.13,32.63,8.7991
14804,-117.17,32.63,3.5357
14805,-117.17,32.68,7.3669
14806,-117.18,32.68,3.25
14807,-117.18,32.69,5.1009
14808,-117.18,32.69,3.2121
14809,-117.18,32.69,4.4777
14810,-117.17,32.69,5.3177
14811,-117.18,32.69,5.1249
14812,-117.17,32.69,4.7891
14813,-117.17,32.69,4.5189
14814,-117.17,32.7,4.0488
14815,-117.18,32.7,3.6759
14816,-117.18,32.7,5.1386
14817,-117.19,32.69,6.3612
14818,-117.11,32.68,1.9107
14819,-117.11,32.67,1.6094
14820,-117.11,32.67,1.6806
14821,-117.11,32.67,1.7961
14822,-117.12,32.66,1.125
14823,-117.11,32.67,1.4844
14824,-117.11,32.66,1.625
14825,-117.09,32.67,2.0972
14826,-117.09,32.66,1.8333
14827,-117.09,32.66,1.6389
14828,-117.1,32.66,2.1542
14829,-117.1,32.67,2.0982
14830,-117.1,32.67,2.0213
14831,-117.09,32.68,2.8089
14832,-117.09,32.67,2.052
14833,-117.1,32.67,1.2745
14834,-117.1,32.68,2.0488
14835,-117.1,32.69,1.8112
14836,-117.1,32.68,2.0724
14837,-117.1,32.68,2.0156
14838,-117.1,32.68,2.0398
14839,-117.1,32.68,1.7802
14840,-117.1,32.68,2.4943
14841,-117.07,32.69,3.4609
14842,-117.08,32.69,3.4875
14843,-117.08,32.69,3.6875
14844,-117.09,32.69,3.4583
14845,-117.09,32.68,2.2201
14846,-117.07,32.69,4.069
14847,-117.08,32.68,2.9318
14848,-117.08,32.68,1.324
14849,-117.09,32.68,2.0114
14850,-117.07,32.67,2.3814
14851,-117.08,32.67,2.5662
14852,-117.09,32.66,3.375
14853,-117.08,32.66,2.81
14854,-117.07,32.67,1.8977
14855,-117.07,32.65,3.4701
14856,-117.07,32.64,4.1325
14857,-117.08,32.64,1.8672
14858,-117.08,32.65,2.5392
14859,-117.08,32.64,1.9241
14860,-117.08,32.64,1.6806
14861,-117.09,32.65,2.619
14862,-117.09,32.65,2.6296
14863,-117.08,32.65,2.3562
14864,-117.09,32.64,2.7218
14865,-117.09,32.64,2.507
14866,-117.1,32.64,2.5658
14867,-117.09,32.64,1.6321
14868,-117.09,32.64,1.62
14869,-117.09,32.63,2.4148
14870,-117.11,32.64,1.858
14871,-117.11,32.62,2.1719
14872,-117.09,32.62,3.0729
14873,-117.09,32.62,2.4866
14874,-117.09,32.62,2.1955
14875,-117.08,32.63,2.1281
14876,-117.09,32.64,1.947
14877,-117.09,32.63,1.8417
14878,-117.07,32.64,4.6477
14879,-117.07,32.63,3.455
14880,-117.07,32.64,2.24
14881,-117.06,32.63,4.125
14882,-117.06,32.62,3.9167
14883,-117.07,32.63,3.5583
14884,-117.07,32.63,3.7583
14885,-117.08,32.63,2.6146
14886,-117.08,32.63,2.2788
14887,-117.08,32.62,3.0771
14888,-117.08,32.62,3.4773
14889,-117.09,32.61,2.1548
14890,-117.09,32.61,3.6467
14891,-117.08,32.62,2.2685
14892,-117.08,32.61,3.3514
14893,-117.07,32.62,2.7838
14894,-117.06,32.61,2.8489
14895,-117.07,32.61,2.1441
14896,-117.07,32.6,1.9267
14897,-117.07,32.59,1.6007
14898,-117.08,32.59,2.3929
14899,-117.08,32.6,2.2544
14900,-117.07,32.61,2.1765
14901,-117.06,32.61,2.0571
14902,-117.06,32.61,2.5625
14903,-117.07,32.6,2.2903
14904,-117.06,32.6,1.7472
14905,-117.06,32.6,2.4191
14906,-117.06,32.6,2.7014
14907,-117.05,32.63,4.1958
14908,-117.05,32.62,4.2851
14909,-117.04,32.62,4.9962
14910,-117.05,32.61,3.5096
14911,-117.05,32.61,3.2633
14912,-117.05,32.61,3.8615
14913,-117.04,32.6,4.2241
14914,-117.04,32.6,3.9076
14915,-117.05,32.59,3.0495
14916,-117.04,32.63,4.1154
14917,-117.04,32.62,4.6793
14918,-117.03,32.61,5.1538
14919,-117.03,32.61,6.0086
14920,-117.03,32.6,5.152
14921,-117.02,32.59,3.0365
14922,-116.98,32.62,4.7068
14923,-117.06,32.64,5.766
14924,-117.06,32.63,4.2204
14925,-116.98,32.68,5.5248
14926,-117.01,32.67,5.551
14927,-117.0,32.67,6.6143
14928,-117.02,32.67,6.5772
14929,-117.01,32.66,6.9664
14930,-117.02,32.66,6.6272
14931,-116.97,32.65,5.6631
14932,-116.99,32.64,3.9519
14933,-117.04,32.65,4.2155
14934,-117.03,32.65,7.6344
14935,-117.0,32.64,4.9792
14936,-117.01,32.63,5.7358
14937,-117.04,32.64,4.0298
14938,-117.02,32.64,6.5151
14939,-117.03,32.63,5.7789
14940,-117.03,32.63,5.2489
14941,-117.04,32.63,5.1354
14942,-116.99,32.74,3.1771
14943,-116.98,32.74,2.6944
14944,-116.98,32.74,4.9286
14945,-116.98,32.74,5.1098
14946,-116.98,32.72,4.5135
14947,-116.98,32.73,5.0864
14948,-116.98,32.72,4.6667
14949,-116.97,32.74,4.2192
14950,-116.95,32.74,3.9583
14951,-116.96,32.71,2.4567
14952,-116.95,32.73,5.2671
14953,-116.97,32.76,5.9878
14954,-116.98,32.75,4.375
14955,-116.97,32.75,4.7973
14956,-116.98,32.75,2.9886
14957,-116.97,32.76,6.1768
14958,-116.95,32.76,4.9528
14959,-116.94,32.75,5.1221
14960,-116.92,32.76,5.9202
14961,-116.92,32.76,5.2741
14962,-116.91,32.75,4.7813
14963,-117.0,32.76,6.5645
14964,-116.99,32.76,4.625
14965,-116.99,32.74,3.9844
14966,-117.0,32.74,1.8856
14967,-116.99,32.73,4.0357
14968,-117.01,32.75,3.9545
14969,-117.01,32.75,4.3088
14970,-117.01,32.74,2.6973
14971,-117.01,32.73,2.8646
14972,-117.0,32.73,3.7647
14973,-117.0,32.72,2.1362
14974,-117.01,32.72,2.3068
14975,-116.99,32.7,4.0444
14976,-117.0,32.7,4.3714
14977,-116.98,32.71,3.4551
14978,-116.99,32.71,3.8904
14979,-117.0,32.71,3.725
14980,-117.01,32.71,2.9810000000000003
14981,-116.99,32.72,4.0391
14982,-116.99,32.72,4.775
14983,-116.99,32.72,3.8295
14984,-116.99,32.72,4.7679
14985,-117.02,32.74,3.5
14986,-117.03,32.73,3.5096
14987,-117.03,32.73,3.4784
14988,-117.03,32.74,3.0125
14989,-117.02,32.73,4.7952
14990,-117.02,32.72,3.7763
14991,-117.03,32.73,3.5861
14992,-117.03,32.72,3.5938
14993,-117.03,32.72,3.0588
14994,-117.04,32.72,4.0813
14995,-117.04,32.73,3.2717
14996,-117.04,32.73,3.5492
14997,-117.05,32.72,3.9485
14998,-117.05,32.73,3.5529
14999,-117.03,32.74,2.4345
15000,-117.04,32.74,3.6848
15001,-117.02,32.74,1.8594
15002,-117.04,32.74,1.7179
15003,-117.04,32.75,3.5192
15004,-117.05,32.75,2.8306
15005,-117.05,32.75,2.7014
15006,-117.03,32.77,2.875
15007,-117.02,32.76,1.0278
15008,-117.02,32.76,3.11
15009,-117.02,32.75,5.2835
15010,-117.03,32.75,3.0897
15011,-117.04,32.77,2.734
15012,-117.04,32.76,3.141
15013,-117.05,32.76,3.6625
15014,-117.04,32.76,3.7368
15015,-117.04,32.77,2.9624
15016,-117.03,32.77,2.3393
15017,-117.05,32.78,4.7941
15018,-117.03,32.78,2.5707
15019,-117.02,32.78,3.3675
15020,-117.03,32.79,4.2992
15021,-117.03,32.79,2.7006
15022,-117.0,32.77,2.8125
15023,-117.01,32.76,2.8594
15024,-117.01,32.76,4.0549
15025,-117.01,32.77,2.9
15026,-117.01,32.77,2.6678
15027,-117.01,32.77,3.0179
15028,-117.01,32.79,3.4421
15029,-117.01,32.78,2.9896
15030,-117.02,32.78,3.4659
15031,-117.02,32.79,4.0491
15032,-116.99,32.79,4.0658
15033,-116.99,32.79,3.744
15034,-116.99,32.78,5.4333
15035,-117.0,32.79,3.4773
15036,-116.99,32.77,6.1103
15037,-116.98,32.77,8.093
15038,-117.0,32.76,4.3977
15039,-117.0,32.77,5.5
15040,-116.95,32.78,3.3906
15041,-116.96,32.78,2.1638
15042,-116.97,32.78,4.7943
15043,-116.92,32.78,4.4306
15044,-116.91,32.78,7.5
15045,-116.92,32.77,6.6783
15046,-116.9,32.77,6.2609
15047,-116.95,32.78,6.2552
15048,-116.95,32.77,6.3191
15049,-116.94,32.78,3.434
15050,-116.85,32.83,3.6445
15051,-116.88,32.81,4.2014
15052,-116.86,32.8,4.875
15053,-116.83,32.83,5.4288
15054,-116.83,32.81,4.8125
15055,-116.92,32.79,4.5224
15056,-116.93,32.79,3.0927
15057,-116.91,32.8,5.6846
15058,-116.9,32.79,6.7685
15059,-116.94,32.8,1.8937
15060,-116.93,32.79,3.0192
15061,-116.95,32.79,2.0326
15062,-116.96,32.8,1.3291
15063,-116.96,32.79,2.6087
15064,-116.96,32.79,2.6324
15065,-116.96,32.8,1.8357
15066,-116.97,32.79,1.9893
15067,-116.96,32.79,2.3221
15068,-116.97,32.78,3.7019
15069,-116.97,32.78,2.9784
15070,-116.97,32.79,2.6635
15071,-116.98,32.79,3.8667
15072,-116.98,32.8,3.963
15073,-116.99,32.8,5.2907
15074,-117.0,32.8,4.5662
15075,-117.0,32.8,3.0189
15076,-116.99,32.81,4.2386
15077,-116.99,32.81,6.2787
15078,-116.97,32.83,2.6458
15079,-116.97,32.81,2.1422
15080,-116.97,32.8,2.4367
15081,-116.94,32.81,2.8175
15082,-116.94,32.8,2.4141
15083,-116.96,32.8,2.065
15084,-116.96,32.8,3.369
15085,-116.92,32.82,5.0118
15086,-116.92,32.81,3.3669
15087,-116.93,32.82,4.2586
15088,-116.91,32.81,5.4834
15089,-116.92,32.8,3.5586
15090,-116.92,32.81,1.6686
15091,-116.93,32.8,2.0685
15092,-116.93,32.81,2.6429
15093,-116.95,32.82,2.9161
15094,-116.95,32.82,2.5949
15095,-116.95,32.81,3.1106
15096,-116.96,32.81,2.9097
15097,-116.94,32.82,3.2411
15098,-116.94,32.81,2.136
15099,-116.95,32.81,2.543
15100,-116.95,32.82,3.8024
15101,-116.97,32.83,2.949
15102,-116.99,32.83,3.1979
15103,-116.99,32.85,4.0931
15104,-116.98,32.85,4.0882
15105,-117.01,32.83,3.3067
15106,-117.01,32.84,3.1023
15107,-117.02,32.84,5.131
15108,-116.96,32.85,4.1716
15109,-116.96,32.86,4.4347
15110,-116.96,32.87,4.8286
15111,-116.98,32.88,4.3952
15112,-116.98,32.86,4.7717
15113,-116.98,32.86,4.0693
15114,-117.0,32.87,4.4904
15115,-117.01,32.85,5.4903
15116,-117.0,32.85,5.282
15117,-116.95,32.83,3.3081
15118,-116.95,32.84,3.4286
15119,-116.93,32.85,2.5388
15120,-116.93,32.85,3.1142
15121,-116.94,32.85,4.7578
15122,-116.94,32.84,4.5278
15123,-116.94,32.83,3.7831
15124,-116.88,32.86,5.0733
15125,-116.86,32.87,5.0524
15126,-116.84,32.86,3.2516
15127,-116.89,32.85,2.8906
15128,-116.91,32.87,4.3818
15129,-116.91,32.86,2.5365
15130,-116.91,32.86,3.6898
15131,-116.92,32.86,2.3693
15132,-116.93,32.83,3.944
15133,-116.93,32.83,2.3203
15134,-116.92,32.82,2.8875
15135,-116.92,32.85,4.0625
15136,-116.92,32.84,4.6674
15137,-116.91,32.83,4.105
15138,-116.92,32.82,4.0048
15139,-116.91,32.85,4.5096
15140,-116.89,32.85,5.1185
15141,-116.9,32.84,2.7069
15142,-116.89,32.82,5.0201
15143,-116.9,32.84,4.0873
15144,-116.91,32.82,3.8073
15145,-116.96,32.9,5.3008
15146,-116.94,32.89,5.2542
15147,-116.94,32.87,5.2614
15148,-116.93,32.87,3.6027
15149,-116.9,32.9,4.0806
15150,-116.84,32.92,3.1607
15151,-117.05,33.01,4.625
15152,-117.05,33.01,10.6186
15153,-117.04,33.01,8.4721
15154,-117.03,33.0,7.7569
15155,-117.04,32.99,6.6012
15156,-117.04,32.98,6.0226
15157,-117.06,32.99,6.2683
15158,-117.05,32.97,5.5882
15159,-117.05,32.96,4.8295
15160,-117.04,32.97,4.5746
15161,-117.03,32.97,4.5625
15162,-117.03,32.96,4.121
15163,-116.99,32.96,4.8854
15164,-117.02,32.95,3.7784
15165,-117.03,32.95,4.5032
15166,-117.05,32.95,3.9531
15167,-117.05,32.95,3.2369
15168,-117.06,33.02,1.9176
15169,-117.06,33.01,3.5192
15170,-117.07,33.01,3.1187
15171,-117.07,33.02,2.6048
15172,-117.06,33.04,5.7382
15173,-117.06,33.03,7.0913
15174,-117.07,33.03,5.09
15175,-117.07,33.03,6.8099
15176,-117.08,33.03,4.3424
15177,-117.07,33.04,3.6437
15178,-117.08,33.03,3.3724
15179,-117.08,33.03,5.8747
15180,-117.08,33.03,5.3074
15181,-117.09,33.03,6.4211
15182,-117.08,33.04,6.53
15183,-117.15,33.02,7.2731
15184,-117.1,32.97,2.4459
15185,-117.1,32.96,4.1279
15186,-117.05,33.05,5.6436
15187,-117.05,33.04,6.7769
15188,-117.05,33.03,4.5
15189,-117.05,33.03,4.3571
15190,-117.06,33.02,5.8966
15191,-117.05,33.02,6.3517
15192,-117.01,33.04,7.7684
15193,-117.04,33.03,6.3761
15194,-117.01,32.99,8.4284
15195,-116.99,33.01,7.7517
15196,-117.09,32.91,6.5706
15197,-117.09,32.91,7.0546
15198,-117.09,32.9,6.2715
15199,-117.1,32.9,5.149
15200,-117.11,32.9,4.4766
15201,-117.11,32.91,7.5992
15202,-117.08,32.91,6.5853
15203,-117.08,32.93,6.0857
15204,-117.08,32.91,7.5604
15205,-117.07,33.01,5.1998
15206,-117.06,33.01,4.4219
15207,-117.07,33.0,4.25
15208,-117.07,33.0,4.955
15209,-117.08,33.01,6.1949
15210,-117.09,32.99,5.1909
15211,-117.09,32.99,4.6028
15212,-117.09,32.98,2.3182
15213,-117.12,32.96,5.2463
15214,-117.11,32.97,6.0862
15215,-117.1,33.0,5.9094
15216,-117.11,32.95,4.9485
15217,-117.12,32.95,6.3542
15218,-117.12,32.96,6.0175
15219,-117.12,32.95,4.988
15220,-117.08,32.97,5.4584
15221,-117.06,32.97,4.3548
15222,-117.25,33.06,6.439
15223,-117.25,33.05,4.3286
15224,-117.26,33.05,6.2513
15225,-117.26,33.06,7.6832
15226,-117.24,33.05,5.3129
15227,-117.24,33.05,6.4027
15228,-117.2,33.07,5.9289
15229,-117.16,33.06,5.8661
15230,-117.21,33.03,11.0911
15231,-117.18,33.02,13.6623
15232,-117.21,33.02,10.156
15233,-117.23,33.01,11.1118
15234,-117.26,32.97,6.4651
15235,-117.26,32.96,10.1768
15236,-117.26,32.95,5.6582
15237,-117.26,32.95,4.4375
15238,-117.3,32.96,4.2875
15239,-117.25,33.01,7.7317
15240,-117.24,33.0,7.5975
15241,-117.23,32.99,15.0001
15242,-117.25,32.99,7.472
15243,-117.25,33.0,5.8393
15244,-117.26,33.0,4.7841
15245,-117.27,33.0,5.1523
15246,-117.31,33.0,6.8443
15247,-117.26,32.99,2.7348
15248,-117.27,32.99,5.5922
15249,-117.26,32.98,4.125
15250,-117.31,32.98,4.1012
15251,-117.27,32.98,5.2742
15252,-117.32,33.01,4.125
15253,-117.28,33.02,4.2356
15254,-117.27,33.02,4.7179
15255,-117.26,33.04,6.3525
15256,-117.26,33.04,6.6319
15257,-117.24,33.04,3.212
15258,-117.25,33.03,6.9326
15259,-117.27,33.03,3.9826
15260,-117.27,33.03,3.5313
15261,-117.26,33.02,6.3712
15262,-117.27,33.03,4.87
15263,-117.27,33.02,5.797999999999999
15264,-117.29,33.05,3.1667
15265,-117.28,33.04,3.5179
15266,-117.27,33.04,3.55
15267,-117.29,33.04,4.7333
15268,-117.33,33.03,2.8611
15269,-117.3,33.07,6.4247
15270,-117.29,33.08,5.7787
15271,-117.27,33.08,6.0922
15272,-117.29,33.06,6.1509
15273,-117.28,33.06,4.0118
15274,-117.27,33.06,3.197
15275,-117.27,33.05,2.9083
15276,-117.3,33.08,4.0
15277,-117.34,33.06,4.3182
15278,-117.31,33.07,3.2984
15279,-117.3,33.07,3.5585
15280,-117.3,33.06,3.194
15281,-117.3,33.06,4.027
15282,-117.3,33.05,3.2308
15283,-117.33,33.17,4.0791
15284,-117.34,33.16,4.5694
15285,-117.33,33.16,4.0585
15286,-117.32,33.15,5.4904
15287,-117.32,33.12,2.7717
15288,-117.31,33.1,3.5341
15289,-117.29,33.13,3.9205
15290,-117.31,33.11,4.1282
15291,-117.29,33.12,4.7961
15292,-117.29,33.1,5.1837
15293,-117.28,33.1,6.5338
15294,-117.35,33.17,2.478
15295,-117.34,33.16,2.25
15296,-117.34,33.15,3.0306
15297,-117.35,33.16,3.975
15298,-117.35,33.16,3.7891
15299,-117.34,33.15,3.3536
15300,-117.36,33.18,2.5509
15301,-117.36,33.18,2.8893
15302,-117.35,33.17,3.625
15303,-117.36,33.17,2.3182
15304,-117.37,33.18,2.6979
15305,-117.37,33.19,1.8214
15306,-117.37,33.19,2.8819
15307,-117.37,33.19,1.9562
15308,-117.37,33.19,4.1875
15309,-117.38,33.19,2.4583
15310,-117.38,33.14,3.209
15311,-117.38,33.19,1.9891
15312,-117.38,33.2,1.9386
15313,-117.37,33.2,1.6318
15314,-117.38,33.19,1.5625
15315,-117.38,33.2,1.3903
15316,-117.36,33.2,1.3269
15317,-117.36,33.2,2.9539
15318,-117.36,33.2,3.2917
15319,-117.35,33.2,2.5754
15320,-117.35,33.21,4.25
15321,-117.34,33.21,4.0109
15322,-117.35,33.2,3.9875
15323,-117.34,33.21,2.7386
15324,-117.35,33.19,5.1733
15325,-117.34,33.19,5.276
15326,-117.33,33.19,2.9716
15327,-117.34,33.19,5.7409
15328,-117.29,33.24,3.1875
15329,-117.3,33.23,2.765
15330,-117.32,33.23,1.6402
15331,-117.31,33.24,4.0469
15332,-117.32,33.22,2.4375
15333,-117.33,33.22,2.7846
15334,-117.32,33.22,2.7417
15335,-117.33,33.21,2.2882
15336,-117.3,33.22,3.7568
15337,-117.31,33.19,4.3762
15338,-117.29,33.2,2.4754
15339,-117.31,33.18,2.0147
15340,-117.29,33.19,3.0704
15341,-117.28,33.2,4.3428
15342,-117.37,33.22,3.676
15343,-117.35,33.23,3.8958
15344,-117.35,33.21,2.675
15345,-117.38,33.21,2.6442
15346,-117.37,33.2,2.0272
15347,-117.28,33.28,3.8156
15348,-117.25,33.3,6.3054
15349,-117.26,33.26,4.3429
15350,-117.3,33.26,4.1713
15351,-117.3,33.25,3.7933
15352,-117.31,33.25,3.125
15353,-117.31,33.25,2.8558
15354,-117.32,33.25,4.85
15355,-117.32,33.25,3.6301
15356,-117.34,33.23,3.1062
15357,-117.33,33.23,2.5872
15358,-117.33,33.23,3.33
15359,-117.33,33.24,2.9386
15360,-117.42,33.35,2.5729
15361,-117.24,33.34,4.5764
15362,-117.22,33.36,4.605
15363,-117.22,33.31,6.2475
15364,-117.21,33.34,5.4563
15365,-117.19,33.34,6.1009
15366,-117.17,33.34,2.7986
15367,-117.2,33.29,4.0357
15368,-117.17,33.28,5.1786
15369,-117.25,33.38,3.0
15370,-117.24,33.4,3.7857
15371,-117.23,33.38,2.8393
15372,-117.24,33.38,3.668
15373,-117.25,33.38,2.0956
15374,-117.25,33.39,2.375
15375,-117.26,33.37,2.2368
15376,-117.25,33.37,1.995
15377,-117.24,33.37,4.5391
15378,-117.24,33.36,4.5
15379,-117.25,33.36,2.3214
15380,-117.34,33.46,5.5395
15381,-117.19,33.41,4.0882
15382,-117.14,33.39,3.8547
15383,-117.2,33.38,5.0507
15384,-117.1,33.36,3.2614
15385,-116.95,33.31,2.2393
15386,-117.03,33.32,3.8438
15387,-117.05,33.29,7.0177
15388,-117.05,33.26,3.7644
15389,-117.12,33.27,4.9375
15390,-117.0,33.29,8.2531
15391,-116.98,33.26,4.7647
15392,-116.99,33.2,3.1553
15393,-116.9,33.22,3.1906
15394,-117.14,33.23,3.1272
15395,-117.11,33.23,4.9335
15396,-117.08,33.23,4.15
15397,-117.2,33.24,6.2079
15398,-117.15,33.2,4.0328
15399,-117.2,33.2,5.542999999999999
15400,-117.22,33.22,3.3882
15401,-117.22,33.22,1.7217
15402,-117.22,33.22,1.9571
15403,-117.23,33.24,4.3068
15404,-117.24,33.23,4.0776
15405,-117.24,33.23,3.4359
15406,-117.23,33.23,2.9875
15407,-117.23,33.22,1.808
15408,-117.23,33.22,2.0246
15409,-117.24,33.22,4.1316
15410,-117.24,33.21,2.1293
15411,-117.23,33.21,4.125
15412,-117.25,33.25,4.6187
15413,-117.27,33.23,4.1405
15414,-117.27,33.22,5.0249
15415,-117.27,33.22,1.8849
15416,-117.28,33.22,2.3844
15417,-117.27,33.21,4.4531
15418,-117.25,33.22,3.9815
15419,-117.25,33.22,3.5
15420,-117.26,33.21,3.0197
15421,-117.28,33.2,4.21
15422,-117.27,33.2,4.2054
